geoname,state,county,place,tract,bg,geonum,b01003001,b01003_moe001
Geographic Area Name,State FIPS,County FIPS,Place FIPS,Tract FIPS,BG FIPS,Unique ID,Total,
"Block Group 1, Census Tract 2010, Waukesha County, Wisconsin",55,133,,201000,1,1551332010001,1159,243
"Block Group 2, Census Tract 2010, Waukesha County, Wisconsin",55,133,,201000,2,1551332010002,619,162
"Block Group 3, Census Tract 2010, Waukesha County, Wisconsin",55,133,,201000,3,1551332010003,1280,298
"Block Group 4, Census Tract 2010, Waukesha County, Wisconsin",55,133,,201000,4,1551332010004,1149,194
"Block Group 5, Census Tract 2010, Waukesha County, Wisconsin",55,133,,201000,5,1551332010005,1175,258
"Block Group 6, Census Tract 2010, Waukesha County, Wisconsin",55,133,,201000,6,1551332010006,728,168
"Block Group 1, Census Tract 2011.01, Waukesha County, Wisconsin",55,133,,201101,1,1551332011011,653,223
"Block Group 2, Census Tract 2011.01, Waukesha County, Wisconsin",55,133,,201101,2,1551332011012,1023,210
"Block Group 3, Census Tract 2011.01, Waukesha County, Wisconsin",55,133,,201101,3,1551332011013,1860,250
"Block Group 4, Census Tract 2011.01, Waukesha County, Wisconsin",55,133,,201101,4,1551332011014,1640,278
"Block Group 1, Census Tract 2011.02, Waukesha County, Wisconsin",55,133,,201102,1,1551332011021,976,196
"Block Group 2, Census Tract 2011.02, Waukesha County, Wisconsin",55,133,,201102,2,1551332011022,1037,147
"Block Group 3, Census Tract 2011.02, Waukesha County, Wisconsin",55,133,,201102,3,1551332011023,846,171
"Block Group 1, Census Tract 2012.01, Waukesha County, Wisconsin",55,133,,201201,1,1551332012011,847,129
"Block Group 2, Census Tract 2012.01, Waukesha County, Wisconsin",55,133,,201201,2,1551332012012,1290,190
"Block Group 1, Census Tract 2012.02, Waukesha County, Wisconsin",55,133,,201202,1,1551332012021,2292,373
"Block Group 2, Census Tract 2012.02, Waukesha County, Wisconsin",55,133,,201202,2,1551332012022,1757,287
"Block Group 3, Census Tract 2012.02, Waukesha County, Wisconsin",55,133,,201202,3,1551332012023,2072,401
"Block Group 1, Census Tract 2012.03, Waukesha County, Wisconsin",55,133,,201203,1,1551332012031,1535,218
"Block Group 2, Census Tract 2012.03, Waukesha County, Wisconsin",55,133,,201203,2,1551332012032,1582,186
"Block Group 1, Census Tract 2013, Waukesha County, Wisconsin",55,133,,201300,1,1551332013001,904,218
"Block Group 2, Census Tract 2013, Waukesha County, Wisconsin",55,133,,201300,2,1551332013002,1408,238
"Block Group 3, Census Tract 2013, Waukesha County, Wisconsin",55,133,,201300,3,1551332013003,882,255
"Block Group 4, Census Tract 2013, Waukesha County, Wisconsin",55,133,,201300,4,1551332013004,1745,273
"Block Group 1, Census Tract 2014.02, Waukesha County, Wisconsin",55,133,,201402,1,1551332014021,1238,217
"Block Group 2, Census Tract 2014.02, Waukesha County, Wisconsin",55,133,,201402,2,1551332014022,1685,269
"Block Group 3, Census Tract 2014.02, Waukesha County, Wisconsin",55,133,,201402,3,1551332014023,1763,201
"Block Group 1, Census Tract 2014.03, Waukesha County, Wisconsin",55,133,,201403,1,1551332014031,1857,251
"Block Group 2, Census Tract 2014.03, Waukesha County, Wisconsin",55,133,,201403,2,1551332014032,612,133
"Block Group 3, Census Tract 2014.03, Waukesha County, Wisconsin",55,133,,201403,3,1551332014033,1595,368
"Block Group 1, Census Tract 2014.04, Waukesha County, Wisconsin",55,133,,201404,1,1551332014041,1754,186
"Block Group 2, Census Tract 2014.04, Waukesha County, Wisconsin",55,133,,201404,2,1551332014042,1064,178
"Block Group 3, Census Tract 2014.04, Waukesha County, Wisconsin",55,133,,201404,3,1551332014043,1047,185
"Block Group 1, Census Tract 2015.03, Waukesha County, Wisconsin",55,133,,201503,1,1551332015031,1406,222
"Block Group 2, Census Tract 2015.03, Waukesha County, Wisconsin",55,133,,201503,2,1551332015032,1123,228
"Block Group 3, Census Tract 2015.03, Waukesha County, Wisconsin",55,133,,201503,3,1551332015033,1041,348
"Block Group 4, Census Tract 2015.03, Waukesha County, Wisconsin",55,133,,201503,4,1551332015034,2169,378
"Block Group 5, Census Tract 2015.03, Waukesha County, Wisconsin",55,133,,201503,5,1551332015035,1307,318
"Block Group 1, Census Tract 2015.04, Waukesha County, Wisconsin",55,133,,201504,1,1551332015041,1873,290
"Block Group 2, Census Tract 2015.04, Waukesha County, Wisconsin",55,133,,201504,2,1551332015042,2509,274
"Block Group 3, Census Tract 2015.04, Waukesha County, Wisconsin",55,133,,201504,3,1551332015043,1592,311
"Block Group 1, Census Tract 2015.05, Waukesha County, Wisconsin",55,133,,201505,1,1551332015051,526,122
"Block Group 2, Census Tract 2015.05, Waukesha County, Wisconsin",55,133,,201505,2,1551332015052,2359,161
"Block Group 1, Census Tract 2015.06, Waukesha County, Wisconsin",55,133,,201506,1,1551332015061,2832,352
"Block Group 2, Census Tract 2015.06, Waukesha County, Wisconsin",55,133,,201506,2,1551332015062,1502,207
"Block Group 3, Census Tract 2015.06, Waukesha County, Wisconsin",55,133,,201506,3,1551332015063,594,208
"Block Group 1, Census Tract 2016, Waukesha County, Wisconsin",55,133,,201600,1,1551332016001,630,132
"Block Group 2, Census Tract 2016, Waukesha County, Wisconsin",55,133,,201600,2,1551332016002,1628,273
"Block Group 3, Census Tract 2016, Waukesha County, Wisconsin",55,133,,201600,3,1551332016003,1797,205
"Block Group 4, Census Tract 2016, Waukesha County, Wisconsin",55,133,,201600,4,1551332016004,1128,184
"Block Group 1, Census Tract 2017.01, Waukesha County, Wisconsin",55,133,,201701,1,1551332017011,988,241
"Block Group 2, Census Tract 2017.01, Waukesha County, Wisconsin",55,133,,201701,2,1551332017012,845,171
"Block Group 3, Census Tract 2017.01, Waukesha County, Wisconsin",55,133,,201701,3,1551332017013,1758,353
"Block Group 4, Census Tract 2017.01, Waukesha County, Wisconsin",55,133,,201701,4,1551332017014,1119,289
"Block Group 1, Census Tract 2017.03, Waukesha County, Wisconsin",55,133,,201703,1,1551332017031,1516,286
"Block Group 2, Census Tract 2017.03, Waukesha County, Wisconsin",55,133,,201703,2,1551332017032,1074,269
"Block Group 3, Census Tract 2017.03, Waukesha County, Wisconsin",55,133,,201703,3,1551332017033,1941,393
"Block Group 4, Census Tract 2017.03, Waukesha County, Wisconsin",55,133,,201703,4,1551332017034,1485,282
"Block Group 1, Census Tract 2017.04, Waukesha County, Wisconsin",55,133,,201704,1,1551332017041,1289,312
"Block Group 2, Census Tract 2017.04, Waukesha County, Wisconsin",55,133,,201704,2,1551332017042,1674,331
"Block Group 3, Census Tract 2017.04, Waukesha County, Wisconsin",55,133,,201704,3,1551332017043,1050,292
"Block Group 4, Census Tract 2017.04, Waukesha County, Wisconsin",55,133,,201704,4,1551332017044,968,249
"Block Group 1, Census Tract 2018, Waukesha County, Wisconsin",55,133,,201800,1,1551332018001,1622,96
"Block Group 1, Census Tract 2019, Waukesha County, Wisconsin",55,133,,201900,1,1551332019001,1908,206
"Block Group 2, Census Tract 2019, Waukesha County, Wisconsin",55,133,,201900,2,1551332019002,1706,301
"Block Group 3, Census Tract 2019, Waukesha County, Wisconsin",55,133,,201900,3,1551332019003,1704,295
"Block Group 1, Census Tract 2020.01, Waukesha County, Wisconsin",55,133,,202001,1,1551332020011,1692,213
"Block Group 2, Census Tract 2020.01, Waukesha County, Wisconsin",55,133,,202001,2,1551332020012,1450,250
"Block Group 3, Census Tract 2020.01, Waukesha County, Wisconsin",55,133,,202001,3,1551332020013,1888,308
"Block Group 1, Census Tract 2020.02, Waukesha County, Wisconsin",55,133,,202002,1,1551332020021,1106,243
"Block Group 2, Census Tract 2020.02, Waukesha County, Wisconsin",55,133,,202002,2,1551332020022,1121,193
"Block Group 3, Census Tract 2020.02, Waukesha County, Wisconsin",55,133,,202002,3,1551332020023,859,200
"Block Group 4, Census Tract 2020.02, Waukesha County, Wisconsin",55,133,,202002,4,1551332020024,853,144
"Block Group 1, Census Tract 2021.01, Waukesha County, Wisconsin",55,133,,202101,1,1551332021011,757,226
"Block Group 2, Census Tract 2021.01, Waukesha County, Wisconsin",55,133,,202101,2,1551332021012,3471,235
"Block Group 1, Census Tract 2021.02, Waukesha County, Wisconsin",55,133,,202102,1,1551332021021,916,256
"Block Group 2, Census Tract 2021.02, Waukesha County, Wisconsin",55,133,,202102,2,1551332021022,721,211
"Block Group 3, Census Tract 2021.02, Waukesha County, Wisconsin",55,133,,202102,3,1551332021023,1871,264
"Block Group 4, Census Tract 2021.02, Waukesha County, Wisconsin",55,133,,202102,4,1551332021024,1394,311
"Block Group 1, Census Tract 2021.03, Waukesha County, Wisconsin",55,133,,202103,1,1551332021031,1840,227
"Block Group 2, Census Tract 2021.03, Waukesha County, Wisconsin",55,133,,202103,2,1551332021032,1572,235
"Block Group 1, Census Tract 2022.01, Waukesha County, Wisconsin",55,133,,202201,1,1551332022011,909,204
"Block Group 2, Census Tract 2022.01, Waukesha County, Wisconsin",55,133,,202201,2,1551332022012,978,186
"Block Group 3, Census Tract 2022.01, Waukesha County, Wisconsin",55,133,,202201,3,1551332022013,1358,263
"Block Group 4, Census Tract 2022.01, Waukesha County, Wisconsin",55,133,,202201,4,1551332022014,975,192
"Block Group 1, Census Tract 2022.02, Waukesha County, Wisconsin",55,133,,202202,1,1551332022021,1453,291
"Block Group 2, Census Tract 2022.02, Waukesha County, Wisconsin",55,133,,202202,2,1551332022022,1369,339
"Block Group 3, Census Tract 2022.02, Waukesha County, Wisconsin",55,133,,202202,3,1551332022023,903,259
"Block Group 4, Census Tract 2022.02, Waukesha County, Wisconsin",55,133,,202202,4,1551332022024,1251,345
"Block Group 5, Census Tract 2022.02, Waukesha County, Wisconsin",55,133,,202202,5,1551332022025,919,241
"Block Group 1, Census Tract 2023.01, Waukesha County, Wisconsin",55,133,,202301,1,1551332023011,746,257
"Block Group 2, Census Tract 2023.01, Waukesha County, Wisconsin",55,133,,202301,2,1551332023012,1438,326
"Block Group 3, Census Tract 2023.01, Waukesha County, Wisconsin",55,133,,202301,3,1551332023013,2273,284
"Block Group 1, Census Tract 2023.02, Waukesha County, Wisconsin",55,133,,202302,1,1551332023021,1349,403
"Block Group 2, Census Tract 2023.02, Waukesha County, Wisconsin",55,133,,202302,2,1551332023022,672,174
"Block Group 3, Census Tract 2023.02, Waukesha County, Wisconsin",55,133,,202302,3,1551332023023,1388,509
"Block Group 4, Census Tract 2023.02, Waukesha County, Wisconsin",55,133,,202302,4,1551332023024,726,206
"Block Group 5, Census Tract 2023.02, Waukesha County, Wisconsin",55,133,,202302,5,1551332023025,571,193
"Block Group 6, Census Tract 2023.02, Waukesha County, Wisconsin",55,133,,202302,6,1551332023026,584,173
"Block Group 7, Census Tract 2023.02, Waukesha County, Wisconsin",55,133,,202302,7,1551332023027,1507,417
"Block Group 1, Census Tract 2024, Waukesha County, Wisconsin",55,133,,202400,1,1551332024001,1071,188
"Block Group 2, Census Tract 2024, Waukesha County, Wisconsin",55,133,,202400,2,1551332024002,737,135
"Block Group 3, Census Tract 2024, Waukesha County, Wisconsin",55,133,,202400,3,1551332024003,1742,260
"Block Group 4, Census Tract 2024, Waukesha County, Wisconsin",55,133,,202400,4,1551332024004,1431,292
"Block Group 1, Census Tract 2025, Waukesha County, Wisconsin",55,133,,202500,1,1551332025001,940,332
"Block Group 2, Census Tract 2025, Waukesha County, Wisconsin",55,133,,202500,2,1551332025002,769,201
"Block Group 3, Census Tract 2025, Waukesha County, Wisconsin",55,133,,202500,3,1551332025003,749,163
"Block Group 4, Census Tract 2025, Waukesha County, Wisconsin",55,133,,202500,4,1551332025004,1031,297
"Block Group 5, Census Tract 2025, Waukesha County, Wisconsin",55,133,,202500,5,1551332025005,720,120
"Block Group 1, Census Tract 2026, Waukesha County, Wisconsin",55,133,,202600,1,1551332026001,589,162
"Block Group 2, Census Tract 2026, Waukesha County, Wisconsin",55,133,,202600,2,1551332026002,1431,332
"Block Group 3, Census Tract 2026, Waukesha County, Wisconsin",55,133,,202600,3,1551332026003,1281,251
"Block Group 1, Census Tract 2027, Waukesha County, Wisconsin",55,133,,202700,1,1551332027001,954,163
"Block Group 2, Census Tract 2027, Waukesha County, Wisconsin",55,133,,202700,2,1551332027002,557,151
"Block Group 1, Census Tract 2028, Waukesha County, Wisconsin",55,133,,202800,1,1551332028001,1384,211
"Block Group 2, Census Tract 2028, Waukesha County, Wisconsin",55,133,,202800,2,1551332028002,1210,284
"Block Group 3, Census Tract 2028, Waukesha County, Wisconsin",55,133,,202800,3,1551332028003,1362,319
"Block Group 1, Census Tract 2029.01, Waukesha County, Wisconsin",55,133,,202901,1,1551332029011,1321,278
"Block Group 2, Census Tract 2029.01, Waukesha County, Wisconsin",55,133,,202901,2,1551332029012,1035,280
"Block Group 3, Census Tract 2029.01, Waukesha County, Wisconsin",55,133,,202901,3,1551332029013,718,187
"Block Group 4, Census Tract 2029.01, Waukesha County, Wisconsin",55,133,,202901,4,1551332029014,1411,231
"Block Group 1, Census Tract 2029.02, Waukesha County, Wisconsin",55,133,,202902,1,1551332029021,1100,229
"Block Group 2, Census Tract 2029.02, Waukesha County, Wisconsin",55,133,,202902,2,1551332029022,1158,273
"Block Group 3, Census Tract 2029.02, Waukesha County, Wisconsin",55,133,,202902,3,1551332029023,1145,291
"Block Group 1, Census Tract 2030, Waukesha County, Wisconsin",55,133,,203000,1,1551332030001,1371,189
"Block Group 2, Census Tract 2030, Waukesha County, Wisconsin",55,133,,203000,2,1551332030002,1105,179
"Block Group 1, Census Tract 2031.01, Waukesha County, Wisconsin",55,133,,203101,1,1551332031011,2021,421
"Block Group 2, Census Tract 2031.01, Waukesha County, Wisconsin",55,133,,203101,2,1551332031012,881,257
"Block Group 3, Census Tract 2031.01, Waukesha County, Wisconsin",55,133,,203101,3,1551332031013,955,213
"Block Group 4, Census Tract 2031.01, Waukesha County, Wisconsin",55,133,,203101,4,1551332031014,1391,286
"Block Group 5, Census Tract 2031.01, Waukesha County, Wisconsin",55,133,,203101,5,1551332031015,1521,296
"Block Group 1, Census Tract 2031.02, Waukesha County, Wisconsin",55,133,,203102,1,1551332031021,1196,262
"Block Group 2, Census Tract 2031.02, Waukesha County, Wisconsin",55,133,,203102,2,1551332031022,814,228
"Block Group 3, Census Tract 2031.02, Waukesha County, Wisconsin",55,133,,203102,3,1551332031023,628,125
"Block Group 4, Census Tract 2031.02, Waukesha County, Wisconsin",55,133,,203102,4,1551332031024,874,186
"Block Group 5, Census Tract 2031.02, Waukesha County, Wisconsin",55,133,,203102,5,1551332031025,1426,284
"Block Group 6, Census Tract 2031.02, Waukesha County, Wisconsin",55,133,,203102,6,1551332031026,2150,331
"Block Group 1, Census Tract 2031.03, Waukesha County, Wisconsin",55,133,,203103,1,1551332031031,941,222
"Block Group 2, Census Tract 2031.03, Waukesha County, Wisconsin",55,133,,203103,2,1551332031032,990,250
"Block Group 3, Census Tract 2031.03, Waukesha County, Wisconsin",55,133,,203103,3,1551332031033,674,157
"Block Group 4, Census Tract 2031.03, Waukesha County, Wisconsin",55,133,,203103,4,1551332031034,1019,184
"Block Group 5, Census Tract 2031.03, Waukesha County, Wisconsin",55,133,,203103,5,1551332031035,852,232
"Block Group 1, Census Tract 2032, Waukesha County, Wisconsin",55,133,,203200,1,1551332032001,1394,316
"Block Group 2, Census Tract 2032, Waukesha County, Wisconsin",55,133,,203200,2,1551332032002,1170,220
"Block Group 3, Census Tract 2032, Waukesha County, Wisconsin",55,133,,203200,3,1551332032003,1677,295
"Block Group 1, Census Tract 2033.03, Waukesha County, Wisconsin",55,133,,203303,1,1551332033031,1416,251
"Block Group 2, Census Tract 2033.03, Waukesha County, Wisconsin",55,133,,203303,2,1551332033032,1026,134
"Block Group 3, Census Tract 2033.03, Waukesha County, Wisconsin",55,133,,203303,3,1551332033033,1348,169
"Block Group 1, Census Tract 2033.04, Waukesha County, Wisconsin",55,133,,203304,1,1551332033041,2099,308
"Block Group 2, Census Tract 2033.04, Waukesha County, Wisconsin",55,133,,203304,2,1551332033042,2115,323
"Block Group 1, Census Tract 2033.05, Waukesha County, Wisconsin",55,133,,203305,1,1551332033051,942,243
"Block Group 2, Census Tract 2033.05, Waukesha County, Wisconsin",55,133,,203305,2,1551332033052,2167,367
"Block Group 3, Census Tract 2033.05, Waukesha County, Wisconsin",55,133,,203305,3,1551332033053,985,269
"Block Group 1, Census Tract 2033.06, Waukesha County, Wisconsin",55,133,,203306,1,1551332033061,1319,218
"Block Group 2, Census Tract 2033.06, Waukesha County, Wisconsin",55,133,,203306,2,1551332033062,2266,426
"Block Group 3, Census Tract 2033.06, Waukesha County, Wisconsin",55,133,,203306,3,1551332033063,1728,300
"Block Group 4, Census Tract 2033.06, Waukesha County, Wisconsin",55,133,,203306,4,1551332033064,936,280
"Block Group 1, Census Tract 2034.02, Waukesha County, Wisconsin",55,133,,203402,1,1551332034021,971,179
"Block Group 2, Census Tract 2034.02, Waukesha County, Wisconsin",55,133,,203402,2,1551332034022,913,177
